,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Patient,,
1,0:0:0.07,Patient,0.5959713271883376,1.896908226402312
2,0:0:0.13,Patient,4.195660065138227,4.4151461884809455
3,0:0:0.20,Patient,,
4,0:0:0.27,Patient,,
5,0:0:0.33,Patient,,
6,0:0:0.40,Patient,,
7,0:0:0.47,Patient,,
8,0:0:0.53,Patient,,
9,0:0:0.60,Patient,-1.2618805956720351,4.218819992668663
10,0:0:0.67,Screen,-0.5813679442524827,2.683891379997316
11,0:0:0.73,Keyboard,-0.3101273644335447,1.7530050447269714
12,0:0:0.80,Keyboard,-0.2913331015752138,1.5316973836614851
13,0:0:0.87,Screen,-0.189702927806879,1.228108582913874
14,0:0:0.93,Screen,-0.0721843206163505,0.9978895594053832
15,0:0:1.00,Screen,0.0321490899320621,0.847748704550598
16,0:0:1.07,Screen,0.0952797812226047,0.7580551546532063
17,0:0:1.13,Screen,0.2038459701980066,0.6997365267099223
18,0:0:1.20,Screen,0.2942493176051862,0.6893712311199823
19,0:0:1.27,Screen,0.3551353934844024,0.7366670514294142
20,0:0:1.33,Screen,0.3841832600896431,0.7639475148148509
21,0:0:1.40,Screen,0.4453065166394552,0.7826549770468588
22,0:0:1.47,Screen,0.4759709967672699,0.8302302213664396
23,0:0:1.53,Screen,0.5254541541034031,0.8577978238987278
24,0:0:1.60,Screen,0.517839514407753,0.8884779904575348
25,0:0:1.67,Screen,0.5279570235346985,0.856546839802225
26,0:0:1.73,Screen,0.5369518306954585,0.8184340536456997
27,0:0:1.80,Screen,0.5176459492699258,0.8342333329879574
28,0:0:1.87,Screen,0.5396264514099889,0.8073972903586023
29,0:0:1.93,Screen,0.5690011547821676,0.7382225206718819
30,0:0:2.00,Screen,0.6051048703545372,0.6445224226132412
31,0:0:2.07,Screen,0.6493762692333331,0.4852854694770296
32,0:0:2.13,Patient,0.7214805247949864,0.3876673337377413
33,0:0:2.20,Patient,0.7758889258243586,0.1531485634387633
34,0:0:2.27,Patient,0.791710757547101,-0.2641591992443624
35,0:0:2.33,Patient,,
36,0:0:2.40,Patient,0.0992436464301795,-2.063400946097541
37,0:0:2.47,Patient,,
38,0:0:2.53,Patient,,
39,0:0:2.60,Patient,,
40,0:0:2.67,Patient,,
41,0:0:2.73,Patient,,
42,0:0:2.80,Patient,,
43,0:0:2.87,Patient,,
44,0:0:2.93,Patient,,
45,0:0:3.00,Patient,,
46,0:0:3.07,Patient,,
47,0:0:3.13,Patient,,
48,0:0:3.20,Patient,,
49,0:0:3.27,Patient,,
50,0:0:3.33,Patient,,
51,0:0:3.40,Patient,,
52,0:0:3.47,Patient,,
53,0:0:3.53,Patient,,
54,0:0:3.60,Patient,,
55,0:0:3.67,Patient,,
56,0:0:3.73,Patient,,
57,0:0:3.80,Patient,,
58,0:0:3.87,Patient,,
59,0:0:3.93,Patient,,
60,0:0:4.00,Patient,,
61,0:0:4.07,Patient,,
62,0:0:4.13,Patient,,
63,0:0:4.20,Patient,,
64,0:0:4.27,Patient,,
65,0:0:4.33,Patient,3.4493107495348734,-1.1976035847796065
66,0:0:4.40,Patient,,
67,0:0:4.47,Patient,,
68,0:0:4.53,Patient,,
69,0:0:4.60,Patient,,
70,0:0:4.67,Patient,,
71,0:0:4.73,Patient,,
72,0:0:4.80,Patient,,
73,0:0:4.87,Patient,,
74,0:0:4.93,Patient,,
75,0:0:5.00,Patient,,
76,0:0:5.07,Patient,,
77,0:0:5.13,Patient,,
78,0:0:5.20,Patient,,
79,0:0:5.27,Patient,,
80,0:0:5.33,Patient,,
81,0:0:5.40,Patient,,
82,0:0:5.47,Patient,,
83,0:0:5.53,Patient,,
84,0:0:5.60,Patient,,
85,0:0:5.67,Patient,,
86,0:0:5.73,Patient,,
87,0:0:5.80,Patient,,
88,0:0:5.87,Patient,,
89,0:0:5.93,Patient,,
90,0:0:6.00,Patient,,
91,0:0:6.07,Patient,2.422405660930544,-2.521081522096173
92,0:0:6.13,Patient,1.8238611316016209,-2.6089982342383773
93,0:0:6.20,Patient,1.890252309566056,-2.067322172039148
94,0:0:6.27,Patient,,
95,0:0:6.33,Patient,,
96,0:0:6.40,Patient,,
97,0:0:6.47,Patient,,
98,0:0:6.53,Patient,,
99,0:0:6.60,Patient,,
100,0:0:6.67,Patient,,
101,0:0:6.73,Patient,,
102,0:0:6.80,Patient,,
103,0:0:6.87,Patient,,
104,0:0:6.93,Patient,,
105,0:0:7.00,Patient,,
106,0:0:7.07,Patient,,
107,0:0:7.13,Patient,,
108,0:0:7.20,Patient,,
109,0:0:7.27,Patient,,
110,0:0:7.33,Patient,,
111,0:0:7.40,Patient,,
112,0:0:7.47,Patient,,
113,0:0:7.53,Patient,,
114,0:0:7.60,Patient,,
115,0:0:7.67,Patient,,
116,0:0:7.73,Patient,,
117,0:0:7.80,Patient,,
118,0:0:7.87,Patient,,
119,0:0:7.93,Patient,,
120,0:0:8.00,Patient,,
121,0:0:8.07,Patient,,
122,0:0:8.13,Patient,,
123,0:0:8.20,Patient,,
124,0:0:8.27,Patient,,
125,0:0:8.33,Patient,,
126,0:0:8.40,Patient,,
127,0:0:8.47,Patient,,
128,0:0:8.53,Patient,,
129,0:0:8.60,Patient,,
130,0:0:8.67,Patient,,
131,0:0:8.73,Patient,,
132,0:0:8.80,Patient,,
133,0:0:8.87,Patient,,
134,0:0:8.93,Patient,,
135,0:0:9.00,Patient,,
136,0:0:9.07,Patient,,
137,0:0:9.13,Patient,,
138,0:0:9.20,Patient,,
139,0:0:9.27,Patient,,
